idx,category,arabic,definition,difficulty,discrimination
353,Action words,يتزحلق.ف,slide.verb,-1.5009389334592886,3.4419505436677618
354,Action words,يدفع.ف,push,-0.857766825902623,2.8929496944182276
355,Action words,يعيد.ف,return,-1.261937643751693,2.39877317463645
356,Action words,يسوق.ف,drive,-1.0933239731391866,2.4322773906978563
357,Action words,يجري.وراءه.ف,chase,-0.12924203050663152,2.139422307694368
358,Action words,يكره.ف,hate,-1.3612815425367029,2.8127727797684705
359,Action words,يدغدغ.ف,tickle,-1.0070483611138192,2.7847831675250974
360,Action words,يطرطش.ف,splash,-2.0458795955950864,2.650792478268814
361,Action words,ليس.حقيقي.ف,pretend,-2.4526762942384606,2.335000943248856
362,Action words,يفرش.ف,brush,-0.5853781841181388,2.771463357688973
363,Action words,يقفل.ف,close,-0.2376349300989399,2.9746603214200102
364,Action words,يتذوق.ف,taste,-0.8831185410121117,2.7199208773288226
365,Action words,يسحب.ف,pull,-0.7091789390884062,3.1398322371046214
366,Action words,يطرق.ف,knock,-0.0017940689521320967,2.302203496612259
367,Action words,يسب.ف,curse,-1.7648337391650883,2.7271466600973056
368,Action words,يلون.ف,color,-1.161148078223012,2.6429615345267137
369,Action words,يخرج.ف,get.out,0.03724371569587272,2.971386592634031
370,Action words,يضرب.ف,hit,0.4030997986126934,2.565462165429383
371,Action words,يمتلك.ف,own,-1.0822536505051001,3.6236899101046967
372,Action words,يلبس.ف,wear,0.3235479027214479,3.8046652242395282
373,Action words,يتفرج.ف,watch.verb,-0.2113267329905343,2.81543869506367
374,Action words,يقشر.ف,peel,-2.3465894397670213,2.8402384938251335
375,Action words,يداعب.ف,play.with,-0.6892210045632652,2.6202628639562473
376,Action words,يصنع.ف,make,-1.9072442070436353,3.4090540943832752
377,Action words,يطير.ف,fly,-2.1570694997908886,3.0098047311852225
378,Action words,ياخذ.ف,take,-0.40715520385301773,3.426558190888033
379,Action words,يصليي.ف,pray,0.6857019898089279,3.546546304052408
380,Action words,يعطس.ف,sneeze,-0.8173190409582124,2.424636784441095
381,Action words,يطل.ف,look.1,-2.0091719866304,2.520893629475137
382,Action words,يدخل.ف,enter,-0.40646024749941906,3.8649747108905825
383,Action words,ينادي.ف,call,-0.2094256230476495,2.6201546749613396
384,Action words,يتصصل.ف,call.on.phone.2,-0.5446061144983639,2.7079246076665857
385,Action words,ينجرح.ف,get.hurt,-0.598479262651989,3.3379455789542782
386,Action words,يسبح.ف,swim,-1.3351985276935867,2.2809105066019146
387,Action words,يحك.ف,scratch,-0.7166983332208109,2.979163637605744
388,Action words,يحب.ف,love,-1.324504662551102,3.6262071486659595
389,Action words,يمشي.ف,walk.present,0.155249141693008,3.173347901190709
390,Action words,ينتبه.ف,be.alert,-1.2443237755929561,2.4330135412851344
391,Action words,يحصل.ف,get,-2.198046200497346,2.6788863336050515
392,Action words,يوكل.ف,feed,0.6470297702070534,3.0384252621018493
393,Action words,يفتح.ف,open,-0.23346199106347276,3.3199843173164374
394,Action words,يرش.ف,spray,-0.561140354680361,3.2110657265293785
395,Action words,يسلم.ف,say.hi,-0.27571832522288375,2.5792374682900787
396,Action words,يضحك.ف,laugh,0.5648066327145723,2.8236867094586056
397,Action words,ينوم.ف,put.to.sleep,-0.5147467191381387,3.2769904792169275
398,Action words,يقول.اا.ف,say.aaaa,-0.524254571967712,2.5923590985977496
399,Action words,يكسر.ف,break.present,-0.669623359898826,2.8906168466410973
400,Action words,يبتسم.ف,smile,-0.4417271435719276,2.131145918813248
401,Action words,يركب.ف,build,-0.9645787071084816,2.6829167520849757
402,Action words,يمرجح.ف,swing.causative.verb,-1.4218407587456954,2.6645473637855974
403,Action words,يضع.ف,put,-1.0690866520597615,3.1403036135120272
404,Action words,يجلس.ف,sit.down,0.9388056487145638,2.89856705409612
405,Action words,يمسك.ف,hold,-0.15339170491611984,2.702878853729724
406,Action words,ركب.ف,ride,-0.26866013603400407,3.5986013749539754
407,Action words,يخلص.ف,finish,-1.0250632383485732,3.1231916492228264
408,Action words,يبكي.ف,cry,0.8267980451627177,3.005938263895895
409,Action words,يشرب.ف,drink,0.8500497233946297,3.1831158129351165
410,Action words,يشم.ف,smell,-0.5164101657762364,3.1314256805901137
411,Action words,ينفخ.ف,blow,-1.0109417454354561,3.12001818685502
412,Action words,ينظر.ف,look.2,-0.118400811361821,2.8326022293164104
413,Action words,يسرع.ف,hurry,-0.40415173385900494,3.3752909193090295
414,Action words,يتمرجح.ف,swing,-0.9585519290575536,2.497242626740474
415,Action words,بس.ف,stop.enough,0.08520133412416928,3.297467596129473
416,Action words,يحمل.ف,carry,-0.2615580842725833,3.395447928251987
417,Action words,يقح.ف,cough.verb,-0.14414146400450722,2.453943744778294
418,Action words,يمخط.ف,blow.nose,-1.1341773798441601,2.6376890294739863
419,Action words,يبسق.ف,spit,-1.0565428620281783,3.0693975615929023
420,Action words,لدي.ف,i.have,-1.0131322978314334,3.742503700803213
421,Action words,تعال.ف,come.imperative,1.248554396479011,2.7363441242902176
422,Descriptive Words,حلو.ف,nice,1.0795663307819638,3.2107701407288483
423,Descriptive Words,نايم.ف,asleep,1.4424610007083345,3.9112314584171686
424,Descriptive Words,ناشف.ف,dry.adj,-1.9828550450468363,3.31741589729411
425,Descriptive Words,برتقالي.ف,orange.color,-2.3850954429223767,2.491800077445709
426,Descriptive Words,ثقيل.ف,heavy,-1.4510803604103153,2.830565730091268
427,Descriptive Words,كبير.ف,big,-0.9421366249781453,3.566059506495737
428,Descriptive Words,خفيف.ف,light,-2.139373827628403,3.2953007539535983
429,Descriptive Words,سريع.ف,fast,-1.425046913451609,3.0137266929911948
430,Descriptive Words,قليل.ف,little,-1.263792797172932,3.1988668283908965
431,Descriptive Words,فاضي.ف,empty,-0.8373760497406059,2.8370956934145255
432,Descriptive Words,منتبه.ف,alert,-1.3463998622957873,3.112822539644972
433,Descriptive Words,صغير.ف,small,-1.4863639860939841,3.1981722525461374
434,Descriptive Words,وسخ.ف,dirty,-0.21702310079373113,3.6791149660716713
435,Descriptive Words,مو.زين.ف,ugly,-0.7857436831966619,3.4488121786724566
436,Descriptive Words,حار.ف,hot,0.6220929158083588,2.6827890145000945
437,Descriptive Words,ابيض.ف,white,-2.314287703553355,2.8954136456827477
438,Descriptive Words,نعسان.ف,sleepy,-1.9049619871520158,2.7614451700621596
439,Descriptive Words,نظيف.ف,clean.adj,-1.1073347516249863,3.4337391167355165
440,Descriptive Words,احمر.ف,red,-2.224240944827724,2.7374331768634126
441,Descriptive Words,اسود.ف,black,-2.6725092847959324,2.9965283761861996
442,Descriptive Words,بارد.ف,cold,-0.9184882837075534,3.221307502766117
443,Descriptive Words,فرحان.ف,happy,-2.2871225835740865,3.377300829522986
444,Descriptive Words,مليان.ف,full,-1.9381394667660927,2.8518510383477382
445,Descriptive Words,مشاغب.ف,naughty.1,-2.5199575635423273,3.253061722346471
446,Descriptive Words,سيء.ف,bad,-2.462376889810676,2.456425529915334
447,Descriptive Words,خائف.ف,afraid,-1.8252880386190706,3.9616488558691607
448,Descriptive Words,يخ.ف,yuck.1,0.573682026105795,2.357600333520665
449,Descriptive Words,يع.ف,yuck.2,0.7764900429496399,2.8793399108865163
450,Descriptive Words,مزعج.ف,noisy,-2.1916072678924823,2.5079760609667225
451,Descriptive Words,قديم.ف,old,-2.8490049975217233,3.0678462737526826
452,Descriptive Words,فقير.ف,poor,-2.991925991465562,2.3103156887922665
453,Descriptive Words,جائع.ف,hungry,-0.46273587862002724,3.8572894760975625
454,Descriptive Words,مجنون.ف,crazy,-2.887878846461583,2.7788723164216087
455,Descriptive Words,طري.ف,soft.not.firm,-2.779764993730958,2.8292349027856263
456,Descriptive Words,ملون.ف,colorful,-2.8934182962123614,2.7133447324293387
457,Descriptive Words,متعب.ف,tired,-2.319973263333109,3.7148750640972814
458,Descriptive Words,اح.ف,it.huts,0.928139907112091,2.488436391113285
459,Descriptive Words,شاطر.ف,good.boy.good.girl,-0.32272283035252897,2.9933114392167735
460,Descriptive Words,شيطان.ف,naughty.2,-2.7904446677106085,2.9257812145450615
461,Descriptive Words,عيب.ف,brings.shame,-0.05523866752173162,3.2104904601710174
462,Descriptive Words,ظلام.ف,dark,-1.7835714525303499,3.2894768162446164
463,Descriptive Words,فهيقة.ف,hiccup,-2.962968303506726,2.638216412960064
464,Descriptive Words,كحة.ف,cough.noun,-1.1337185411075843,3.264882760658556
465,Descriptive Words,عطس.ف,sneeze.noun.2,-1.6245994863383875,2.973191431656402
466,Descriptive Words,تفلان.ف,saliva,-2.355587386012531,2.90111120933755
467,Descriptive Words,مخطان.ف,mucus,-2.1563029948445185,2.665381538814088
468,Question Words,مين.ف,who,0.38314277157468796,2.4965473809674577
469,Question Words,ماذا.ف,what,-0.25647405338895646,2.746561349096873
470,Question Words,اين.ف,where,0.08568875335744522,3.311991546642148
471,Question Words,لماذا.ف,why,-0.5631246889779596,2.6474739280507547
472,Pronouns ,هو.ف,he,-1.3940999542550263,2.719433535764445
473,Pronouns ,هذه.ف,this.feminie,-1.0332818871808307,2.308613038771629
474,Pronouns ,لك.ف,yours,-0.8501711311803319,2.6619791793828305
475,Pronouns ,هي.ف,she,-1.6928913131229084,3.0452382808182215
476,Pronouns ,انت.ف,you,-0.9884240470463864,2.5299496611771013
477,Pronouns ,هذا.ف,this.masculine,-1.1051172033499572,2.6205842330983034
478,Pronouns ,انا.ف,i,0.03466562878686136,2.6194980246291624
479,Pronouns ,لي.ف,mine,-0.11890106084260219,2.7635383307853383
480,Pronouns ,لها.ف,hers,-1.466962720731188,2.572910067433093
481,Pronouns ,لنا.ف,ours,-1.7903413631956893,2.7099915993370076
482,Pronouns ,هذول.ف,these,-2.2586072214939334,2.181557629013264
483,Pronouns ,انتي.ف,you.feminine,-1.3373786094317128,2.602324043122116
484,Pronouns ,هنا.ف,here.1,-0.8736642668335641,2.3333459048230547
485,Pronouns ,هناك.ف,there,-1.071753668436272,2.322259896730008
486,Pronouns ,هذلاك.ف,those,-2.759776035108068,2.6460042492266815
487,Negation words,مو.ف,not.this,-0.8345295893908372,2.81629605319389
488,Negation words,موهنا.ف,not.here,-0.9485469176032805,2.509974680347079
489,Negation words,ما.احب.ف,i.dont.like,-1.0594050453976513,2.860662480607398
490,Negation words,مو.حلو.ف,not.nice,-0.11504551090460749,2.308346017662293
491,Negation words,ما.ف,i.dont.want,-0.1654505544792305,2.9468404307262412
492,Negation words,موحقي.ف,not.mine,-1.1137127176567116,3.389105803475138
493,Negation words,لا.تروح.ف,dont.go,0.18408121422465193,2.0193904038023556
494,Quantifiers,لاشي.ف,none,-1.2299388541951797,2.657885482972905
495,Quantifiers,مزيد.ف,more,-0.9205031500637529,2.969809913767279
496,Quantifiers,واناكمان.ف,me.too,-1.3597298882487523,2.9838929945719084
497,Quantifiers,خمسة.ف,five,-1.9558889717178924,2.3151624606854058
498,Quantifiers,مرة.ثانية.ف,again,-1.3232520664501466,2.13867706318669
499,Quantifiers,اي.واحد.ف,any.one,-2.075412276989815,2.084892540705359
500,Quantifiers,بعض.ف,some,-1.8471779388247465,2.5179598624239
501,Quantifiers,اكثر.ف,more.than,-2.952160566292331,2.804840505735581
502,Quantifiers,اتنين.ف,two,-1.056173002705512,1.8986559187564127
503,Quantifiers,ثلاثة.ف,three,-1.5479923283410053,1.5744498459738823
504,Quantifiers,اربعة.ف,four,-1.909688153053527,1.9614955765167863
505,Quantifiers,تمنية.ف,eight,-2.508824681161753,2.2979603987574717
506,Quantifiers,تسعة.ف,nine,-2.477794046505292,2.311492676787356
507,Quantifiers,عشرة.ف,ten,-2.224986226119729,2.085820270466263
508,Prepositions and Locations,فوق.ف,above,0.30495031311733306,2.9032960601856344
509,Prepositions and Locations,جوه.ف,inside,-0.6299562356743692,2.990409689395865
510,Prepositions and Locations,تحت.ف,below,-0.06702342849417986,3.680973325863512
511,Prepositions and Locations,ورا.ف,behind,-1.144853241885922,2.7560729876002634
512,Prepositions and Locations,بعيد.ف,away,-1.3822468368668288,2.5127770996820025
513,Prepositions and Locations,امام.ف,in.front.of,-1.4898568869607354,2.922474524005325
514,Prepositions and Locations,على.ف,on,-2.2379406975226224,2.568882333564595
515,Prepositions and Locations,بره.ف,out,-0.5232764617639419,3.0569268233373204
516,Prepositions and Locations,مع.ف,with.accompanied.by,-1.484966910278493,2.5374628100657333
517,Prepositions and Locations,هننا.ف,here.2,-0.6678677715577583,2.417742843109603
518,Connecting Words and Letters,لكن.ف,but,-2.7971819705292433,2.359088131891937
519,Connecting Words and Letters,لان.ف,because,-2.7870655505334336,2.3441556931023517
520,Connecting Words and Letters,كمان.ف,also,-0.9670086996220325,2.4043894686983003
